TITLE = "Visualization of the solution"
VARIABLES = "x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
ZONE NODES= 128, ELEMENTS= 128, DATAPACKING=POINT, ZONETYPE=FELINESEG
1.000000e+00	5.352203e-08	1.007039e+00	6.937080e-03	3.234198e-05	2.568113e+00	1.027235e+00	1.020055e+00	5.764468e-03	3.880002e-01	
9.957821e-01	-5.967887e-04	1.002213e+00	8.034566e-02	1.138046e-02	2.556839e+00	1.021422e+00	1.019166e+00	6.778435e-02	3.051754e-01	
9.909241e-01	-1.280290e-03	1.002874e+00	1.568372e-01	2.198986e-02	2.561248e+00	1.019497e+00	1.016576e+00	1.323720e-01	2.777630e-01	
9.853369e-01	-2.061293e-03	1.002221e+00	2.095265e-01	2.917138e-02	2.562459e+00	1.016053e+00	1.013801e+00	1.771756e-01	2.286915e-01	
9.789211e-01	-2.951446e-03	1.002362e+00	2.436142e-01	3.364755e-02	2.565108e+00	1.013976e+00	1.011586e+00	2.061654e-01	1.990978e-01	
9.715675e-01	-3.963073e-03	1.002165e+00	2.673830e-01	3.659496e-02	2.566407e+00	1.012028e+00	1.009842e+00	2.264821e-01	1.713471e-01	
9.631568e-01	-5.108981e-03	1.001960e+00	2.859429e-01	3.873148e-02	2.567405e+00	1.010342e+00	1.008365e+00	2.423839e-01	1.473346e-01	
9.535602e-01	-6.402178e-03	1.001669e+00	3.012575e-01	4.032958e-02	2.567992e+00	1.008751e+00	1.007070e+00	2.555506e-01	1.246672e-01	
9.426407e-01	-7.855481e-03	1.001317e+00	3.141444e-01	4.150117e-02	2.568258e+00	1.007248e+00	1.005924e+00	2.666666e-01	1.032547e-01	
9.302548e-01	-9.481022e-03	1.000878e+00	3.250958e-01	4.231252e-02	2.568174e+00	1.005793e+00	1.004910e+00	2.761533e-01	8.252413e-02	
9.162555e-01	-1.128962e-02	1.000370e+00	3.345406e-01	4.282027e-02	2.567796e+00	1.004377e+00	1.004005e+00	2.843708e-01	6.235084e-02	
9.004963e-01	-1.329003e-02	9.997986e-01	3.428326e-01	4.306991e-02	2.567169e+00	1.002985e+00	1.003187e+00	2.916184e-01	4.252519e-02	
8.828360e-01	-1.548810e-02	9.991746e-01	3.502116e-01	4.309134e-02	2.566330e+00	1.001610e+00	1.002438e+00	2.980982e-01	2.293961e-02	
8.631457e-01	-1.788578e-02	9.985020e-01	3.568862e-01	4.290931e-02	2.565312e+00	1.000244e+00	1.001745e+00	3.039869e-01	3.480780e-03	
8.413160e-01	-2.048016e-02	9.977876e-01	3.629796e-01	4.253683e-02	2.564134e+00	9.988815e-01	1.001096e+00	3.093883e-01	-1.593374e-02	
8.172658e-01	-2.326236e-02	9.970323e-01	3.686343e-01	4.198712e-02	2.562818e+00	9.975146e-01	1.000484e+00	3.144245e-01	-3.540715e-02	
7.909518e-01	-2.621660e-02	9.962398e-01	3.739165e-01	4.126153e-02	2.561369e+00	9.961376e-01	9.998974e-01	3.191517e-01	-5.502462e-02	
