TITLE = "Visualization of the solution"
VARIABLES = "x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
ZONE NODES= 128, ELEMENTS= 128, DATAPACKING=POINT, ZONETYPE=FELINESEG
1.000000e+00	5.352203e-08	1.007041e+00	6.939290e-03	2.016752e-05	2.568114e+00	1.027236e+00	1.020053e+00	5.766258e-03	3.880087e-01	
9.957821e-01	-5.967887e-04	1.002220e+00	8.052933e-02	1.140615e-02	2.556850e+00	1.021420e+00	1.019157e+00	6.793907e-02	3.051525e-01	
9.909241e-01	-1.280290e-03	1.002886e+00	1.571126e-01	2.202844e-02	2.561271e+00	1.019489e+00	1.016555e+00	1.326042e-01	2.776428e-01	
9.853369e-01	-2.061293e-03	1.002233e+00	2.097921e-01	2.920836e-02	2.562479e+00	1.016038e+00	1.013774e+00	1.774004e-01	2.284840e-01	
9.789211e-01	-2.951446e-03	1.002370e+00	2.438463e-01	3.367960e-02	2.565112e+00	1.013955e+00	1.011557e+00	2.063632e-01	1.987981e-01	
9.715675e-01	-3.963073e-03	1.002166e+00	2.675689e-01	3.662041e-02	2.566389e+00	1.012000e+00	1.009813e+00	2.266425e-01	1.709578e-01	
9.631568e-01	-5.108981e-03	1.001955e+00	2.860905e-01	3.875147e-02	2.567364e+00	1.010308e+00	1.008337e+00	2.425137e-01	1.468542e-01	
9.535602e-01	-6.402178e-03	1.001656e+00	3.013743e-01	4.034521e-02	2.567927e+00	1.008711e+00	1.007043e+00	2.556565e-01	1.240923e-01	
9.426407e-01	-7.855481e-03	1.001295e+00	3.142395e-01	4.151372e-02	2.568171e+00	1.007201e+00	1.005898e+00	2.667563e-01	1.025802e-01	
9.302548e-01	-9.481022e-03	1.000849e+00	3.251792e-01	4.232338e-02	2.568066e+00	1.005738e+00	1.004884e+00	2.762356e-01	8.174348e-02	
9.162555e-01	-1.128962e-02	1.000335e+00	3.346225e-01	4.283074e-02	2.567669e+00	1.004314e+00	1.003978e+00	2.844543e-01	6.145679e-02	
9.004963e-01	-1.329003e-02	9.997560e-01	3.429176e-01	4.308060e-02	2.567023e+00	1.002914e+00	1.003158e+00	2.917074e-01	4.150891e-02	
8.828360e-01	-1.548810e-02	9.991246e-01	3.503053e-01	4.310286e-02	2.566164e+00	1.001530e+00	1.002407e+00	2.981974e-01	2.179136e-02	
8.631457e-01	-1.788578e-02	9.984444e-01	3.569906e-01	4.292186e-02	2.565127e+00	1.000154e+00	1.001712e+00	3.040983e-01	2.189741e-03	
8.413160e-01	-2.048016e-02	9.977217e-01	3.630989e-01	4.255081e-02	2.563928e+00	9.987800e-01	1.001061e+00	3.095160e-01	-1.737979e-02	
8.172658e-01	-2.326236e-02	9.969574e-01	3.687693e-01	4.200249e-02	2.562591e+00	9.974013e-01	1.000445e+00	3.145693e-01	-3.702211e-02	
7.909518e-01	-2.621660e-02	9.961548e-01	3.740700e-01	4.127848e-02	2.561118e+00	9.960113e-01	9.998559e-01	3.193167e-01	-5.682379e-02	
7.623778e-01	-2.931924e-02	9.953107e-01	3.791111e-01	4.038064e-02	2.559526e+00	9.946021e-01	9.992881e-01	3.238532e-01	-7.689854e-02	
