TITLE = "Visualization of the solution"
VARIABLES = "x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
ZONE NODES= 14576, ELEMENTS= 14336, DATAPACKING=POINT, ZONETYPE=FEQUADRILATERAL
5.010000e+02	5.352203e-08	9.999994e-01	3.746569e-01	-4.571799e-03	2.570194e+00	1.000000e+00	1.000001e+00	3.166666e-01	-1.311037e-07	
4.052710e+02	5.352203e-08	9.999999e-01	3.746552e-01	-4.570762e-03	2.570194e+00	1.000000e+00	1.000000e+00	3.166650e-01	-5.300773e-08	
3.278693e+02	5.352203e-08	1.000000e+00	3.746568e-01	-4.569124e-03	2.570194e+00	1.000000e+00	1.000000e+00	3.166664e-01	3.101196e-07	
2.652863e+02	5.352203e-08	1.000000e+00	3.746580e-01	-4.567023e-03	2.570195e+00	1.000000e+00	9.999998e-01	3.166673e-01	6.729437e-07	
2.146849e+02	5.352203e-08	1.000001e+00	3.746650e-01	-4.564567e-03	2.570197e+00	1.000000e+00	9.999992e-01	3.166731e-01	1.114418e-06	
1.737712e+02	5.352203e-08	1.000001e+00	3.746694e-01	-4.561670e-03	2.570199e+00	1.000000e+00	9.999988e-01	3.166767e-01	1.559763e-06	
1.406904e+02	5.352203e-08	1.000002e+00	3.746788e-01	-4.558165e-03	2.570203e+00	1.000000e+00	9.999978e-01	3.166844e-01	2.381047e-06	
1.139430e+02	5.352203e-08	1.000003e+00	3.746857e-01	-4.553895e-03	2.570205e+00	1.000000e+00	9.999973e-01	3.166901e-01	3.386708e-06	
9.231638e+01	5.352203e-08	1.000003e+00	3.746880e-01	-4.548641e-03	2.570207e+00	1.000000e+00	9.999970e-01	3.166919e-01	5.117483e-06	
7.483022e+01	5.352203e-08	1.000004e+00	3.746918e-01	-4.542168e-03	2.570208e+00	1.000001e+00	9.999966e-01	3.166950e-01	7.436454e-06	
6.069179e+01	5.352203e-08	1.000002e+00	3.746743e-01	-4.534133e-03	2.570202e+00	1.000001e+00	9.999985e-01	3.166803e-01	1.075039e-05	
4.926019e+01	5.352203e-08	1.000001e+00	3.746607e-01	-4.524170e-03	2.570198e+00	1.000001e+00	9.999998e-01	3.166688e-01	1.590472e-05	
4.001717e+01	5.352203e-08	9.999978e-01	3.746232e-01	-4.511883e-03	2.570186e+00	1.000002e+00	1.000004e+00	3.166374e-01	2.312843e-05	
3.254374e+01	5.352203e-08	9.999948e-01	3.745857e-01	-4.496817e-03	2.570174e+00	1.000002e+00	1.000008e+00	3.166059e-01	3.420354e-05	
2.650110e+01	5.352203e-08	9.999917e-01	3.745454e-01	-4.478506e-03	2.570162e+00	1.000004e+00	1.000012e+00	3.165720e-01	5.047179e-05	
2.161534e+01	5.352203e-08	9.999892e-01	3.745054e-01	-4.456320e-03	2.570151e+00	1.000005e+00	1.000016e+00	3.165381e-01	7.492691e-05	
1.766495e+01	5.352203e-08	9.999906e-01	3.744945e-01	-4.429589e-03	2.570153e+00	1.000008e+00	1.000017e+00	3.165280e-01	1.110566e-04	
1.447088e+01	5.352203e-08	9.999930e-01	3.744830e-01	-4.397387e-03	2.570158e+00	1.000012e+00	1.000019e+00	3.165170e-01	1.646298e-04	
1.188831e+01	5.352203e-08	1.000001e+00	3.745066e-01	-4.358712e-03	2.570180e+00	1.000017e+00	1.000016e+00	3.165344e-01	2.442414e-04	
9.800175e+00	5.352203e-08	1.000011e+00	3.745281e-01	-4.312249e-03	2.570208e+00	1.000025e+00	1.000014e+00	3.165493e-01	3.609145e-04	
8.111817e+00	5.352203e-08	1.000024e+00	3.745424e-01	-4.256549e-03	2.570242e+00	1.000037e+00	1.000013e+00	3.165568e-01	5.317039e-04	
6.746697e+00	5.352203e-08	1.000041e+00	3.745421e-01	-4.189996e-03	2.570284e+00	1.000055e+00	1.000014e+00	3.165506e-01	7.797779e-04	
5.642931e+00	5.352203e-08	1.000058e+00	3.744827e-01	-4.111124e-03	2.570322e+00	1.000080e+00	1.000021e+00	3.164929e-01	1.136063e-03	
4.750481e+00	5.352203e-08	1.000082e+00	3.743808e-01	-4.018463e-03	2.570371e+00	1.000115e+00	1.000033e+00	3.163965e-01	1.644271e-03	
4.028892e+00	5.352203e-08	1.000112e+00	3.742042e-01	-3.910998e-03	2.570428e+00	1.000166e+00	1.000054e+00	3.162337e-01	2.359259e-03	
3.445452e+00	5.352203e-08	1.000154e+00	3.739617e-01	-3.787907e-03	2.570509e+00	1.000235e+00	1.000082e+00	3.160100e-01	3.353206e-03	
2.973712e+00	5.352203e-08	1.000211e+00	3.736362e-01	-3.648922e-03	2.570621e+00	1.000331e+00	1.000120e+00	3.157097e-01	4.715486e-03	
2.592287e+00	5.352203e-08	1.000292e+00	3.732150e-01	-3.494365e-03	2.570780e+00	1.000460e+00	1.000168e+00	3.153195e-01	6.553143e-03	
2.283886e+00	5.352203e-08	1.000402e+00	3.727079e-01	-3.325252e-03	2.571011e+00	1.000631e+00	1.000229e+00	3.148455e-01	8.988412e-03	
2.034529e+00	5.352203e-08	1.000555e+00	3.721145e-01	-3.143554e-03	2.571334e+00	1.000853e+00	1.000298e+00	3.142841e-01	1.215321e-02	
1.832911e+00	5.352203e-08	1.000785e+00	3.717242e-01	-2.951939e-03	2.571879e+00	1.001136e+00	1.000350e+00	3.138728e-01	1.617847e-02	
1.669894e+00	5.352203e-08	1.001088e+00	3.713798e-01	-2.754200e-03	2.572608e+00	1.001487e+00	1.000398e+00	3.134783e-01	2.118428e-02	
1.538086e+00	5.352203e-08	1.001526e+00	3.716354e-01	-2.553434e-03	2.573743e+00	1.001915e+00	1.000388e+00	3.135571e-01	2.728701e-02	
1.431513e+00	5.352203e-08	1.002035e+00	3.717695e-01	-2.352981e-03	2.575035e+00	1.002426e+00	1.000390e+00	3.135095e-01	3.456607e-02	
1.345344e+00	5.352203e-08	1.002592e+00	3.715250e-01	-2.154243e-03	2.576402e+00	1.003025e+00	1.000432e+00	3.131218e-01	4.309532e-02	
1.275671e+00	5.352203e-08	1.003095e+00	3.698726e-01	-1.957123e-03	2.577475e+00	1.003713e+00	1.000616e+00	3.115434e-01	5.289163e-02	
1.219338e+00	5.352203e-08	1.003394e+00	3.653199e-01	-1.762283e-03	2.577729e+00	1.004490e+00	1.001092e+00	3.075430e-01	6.396140e-02	
1.173790e+00	5.352203e-08	1.003468e+00	3.575391e-01	-1.567613e-03	2.577089e+00	1.005357e+00	1.001882e+00	3.008513e-01	7.631091e-02	
1.136961e+00	5.352203e-08	1.003225e+00	3.453979e-01	-1.376964e-03	2.575236e+00	1.006311e+00	1.003076e+00	2.905320e-01	8.990327e-02	
1.107184e+00	5.352203e-08	1.002782e+00	3.297068e-01	-1.191898e-03	2.572593e+00	1.007356e+00	1.004561e+00	2.772502e-01	1.047955e-01	
