TITLE = "Visualization of the solution"
VARIABLES = "x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
ZONE NODES= 14576, ELEMENTS= 14336, DATAPACKING=POINT, ZONETYPE=FEQUADRILATERAL
5.010000e+02	5.352203e-08	1.000003e+00	3.747000e-01	-6.574928e-04	2.570198e+00	9.281131e-08	9.999993e-01	9.999962e-01	3.166794e-01	-1.065722e-05	2.958031e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.372793e-09	
4.052710e+02	5.352203e-08	1.000002e+00	3.747022e-01	-6.548236e-04	2.570199e+00	9.860319e-08	9.999993e-01	9.999972e-01	3.166814e-01	-9.468051e-06	2.958034e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.244982e-09	
3.278693e+02	5.352203e-08	1.000001e+00	3.747089e-01	-6.528114e-04	2.570202e+00	1.272116e-07	9.999995e-01	9.999983e-01	3.166872e-01	-7.803972e-06	2.958036e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.311218e-08	
2.652863e+02	5.352203e-08	9.999998e-01	3.747072e-01	-6.519628e-04	2.570202e+00	2.286624e-07	9.999998e-01	9.999999e-01	3.166860e-01	-3.421567e-06	2.958040e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.287085e-07	
2.146849e+02	5.352203e-08	9.999975e-01	3.746862e-01	-6.519296e-04	2.570195e+00	5.177990e-07	9.999998e-01	1.000002e+00	3.166685e-01	-2.317577e-06	2.958045e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.851058e-07	
1.737712e+02	5.352203e-08	9.999938e-01	3.746403e-01	-6.517046e-04	2.570178e+00	1.134347e-06	9.999999e-01	1.000006e+00	3.166303e-01	-2.046582e-06	2.958054e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.126594e-06	
1.406904e+02	5.352203e-08	9.999883e-01	3.745668e-01	-6.510704e-04	2.570151e+00	2.206859e-06	9.999999e-01	1.000012e+00	3.165691e-01	-1.878012e-06	2.958066e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.203805e-06	
1.139430e+02	5.352203e-08	9.999808e-01	3.744632e-01	-6.502408e-04	2.570113e+00	3.757277e-06	9.999999e-01	1.000019e+00	3.164827e-01	-1.175344e-06	2.958083e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.754816e-06	
9.231638e+01	5.352203e-08	9.999710e-01	3.743251e-01	-6.493129e-04	2.570062e+00	5.616814e-06	1.000000e+00	1.000029e+00	3.163676e-01	-1.183032e-07	2.958106e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.614102e-06	
7.483022e+01	5.352203e-08	9.999586e-01	3.741461e-01	-6.482293e-04	2.569996e+00	7.654236e-06	1.000000e+00	1.000041e+00	3.162182e-01	1.403026e-06	2.958134e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.651054e-06	
6.069179e+01	5.352203e-08	9.999431e-01	3.739164e-01	-6.469105e-04	2.569912e+00	9.818295e-06	1.000000e+00	1.000057e+00	3.160265e-01	3.566457e-06	2.958170e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.814528e-06	
4.926019e+01	5.352203e-08	9.999239e-01	3.736225e-01	-6.452952e-04	2.569804e+00	1.210704e-05	1.000000e+00	1.000077e+00	3.157810e-01	6.767017e-06	2.958214e-08	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.210258e-05	
